lat,lon,temp_c,wind_ms,solar_wm2,precip_mm,water_dist_m,road_dist_m,building_dist_m,s_temperature,s_wind,s_solar,s_precipitation,s_water,s_road,s_land_cover,s_building,suitability,ml_suitability
0.0800,38.9600,27.7507,3.7894,8.3198,9881.6274,1660.8125,3190.8708,9994.3531,1.0000,1.0000,0.3300,0.0000,0.2120,0.7566,1.0000,1.0000,0.5974,0.5890
0.0800,39.0600,27.8801,3.8871,8.2653,9786.4000,4209.1435,3987.1317,12396.4941,1.0000,1.0000,0.3213,0.0000,0.0000,0.6681,1.0000,1.0000,0.5486,0.5444
0.0800,39.1600,27.9713,3.9528,8.2434,9974.9845,1519.6485,3758.4419,6032.6365,1.0000,1.0000,0.3179,0.0000,0.3002,0.6935,0.3000,1.0000,0.5258,0.5255
0.0800,39.2600,28.0547,4.0181,8.2198,10157.5410,1549.5098,4948.7412,1468.0760,1.0000,1.0000,0.3141,0.0000,0.2816,0.5613,0.9000,1.0000,0.5857,0.5739
0.0800,39.3600,28.0674,4.0801,8.1813,10285.8463,3604.6468,5586.7869,5460.7267,1.0000,1.0000,0.3080,0.0000,0.0000,0.4904,0.9000,1.0000,0.5244,0.5254
0.0800,39.4600,28.0801,4.1421,8.1428,10414.1516,3571.1865,8233.8476,3845.4123,1.0000,1.0000,0.3019,0.0000,0.0000,0.1962,0.4000,1.0000,0.4460,0.4454
0.0800,39.5600,28.1696,4.2152,8.1141,10036.7236,5692.4587,3893.0177,10743.2336,1.0000,1.0000,0.2974,0.0000,0.0000,0.6786,0.4000,1.0000,0.4744,0.4749
0.0800,39.6600,28.3103,4.2956,8.0920,9322.1401,3603.3648,5131.6543,2209.5653,1.0000,1.0000,0.2938,0.0000,0.0000,0.5409,0.3000,1.0000,0.4537,0.4566
0.0800,39.7600,28.4418,4.3726,8.0736,8662.8831,1890.4247,4455.5077,9065.3809,1.0000,1.0000,0.2909,0.0000,0.0685,0.6161,0.3000,1.0000,0.4716,0.4751
0.0800,39.8600,28.4901,4.4188,8.0889,8501.5642,4780.8840,5622.2111,6248.3287,1.0000,1.0000,0.2934,0.0000,0.0000,0.4864,0.3000,1.0000,0.4504,0.4518
0.0800,39.9600,28.5384,4.4650,8.1043,8340.2454,2179.6944,4101.3714,3431.7756,1.0000,1.0000,0.2958,0.0000,0.0000,0.6554,0.3000,1.0000,0.4608,0.4632
0.0800,40.0600,28.6018,4.4391,8.1121,8132.4510,4200.8369,3097.8108,3549.3828,1.0000,1.0000,0.2970,0.0000,0.0000,0.7669,0.3000,1.0000,0.4677,0.4673
0.0800,40.1600,28.6754,4.3650,8.1149,7893.6730,7323.2871,3692.1874,6250.1459,1.0000,1.0000,0.2975,0.0000,0.0000,0.7009,0.3000,1.0000,0.4637,0.4639
0.0800,40.2600,28.7432,4.2837,8.1154,7711.8241,2249.1742,1338.8275,1903.6551,1.0000,1.0000,0.2976,0.0000,0.0000,0.9624,0.3000,1.0000,0.4794,0.4792
0.0800,40.3600,28.7592,4.1371,8.0948,8042.3381,5953.7575,421.4678,4630.4695,1.0000,1.0000,0.2943,0.0000,0.0000,1.0000,0.9000,1.0000,0.5533,0.5483
0.0800,40.4600,28.7753,3.9906,8.0743,8372.8520,10034.9458,2472.5711,1858.0248,1.0000,1.0000,0.2910,0.0000,0.0000,0.8364,0.3000,1.0000,0.4711,0.4722
0.0800,40.5600,28.7854,3.9513,8.0417,8478.9652,17548.6703,4107.5604,3183.5489,1.0000,1.0000,0.2859,0.0000,0.0000,0.6547,0.4000,1.0000,0.4716,0.4733
0.0800,40.6600,28.7916,3.9835,8.0012,8435.4777,24375.3489,2730.7705,3416.7362,1.0000,1.0000,0.2794,0.0000,0.0000,0.8077,0.3000,1.0000,0.4680,0.4674
0.0800,40.7600,28.7973,4.0132,7.9600,8423.8706,25661.3763,2395.6120,3092.5458,1.0000,1.0000,0.2729,0.0000,0.0000,0.8449,0.3000,1.0000,0.4694,0.4685
0.0800,40.8600,28.7989,4.0203,7.9132,8699.1863,27832.4131,3773.3932,8038.8027,1.0000,1.0000,0.2655,0.0000,0.0000,0.6918,0.3000,1.0000,0.4594,0.4598
0.0800,40.9600,28.8006,4.0274,7.8664,8974.5019,23317.8917,621.5137,4290.9971,1.0000,1.0000,0.2580,0.0000,0.0000,1.0000,0.3000,1.0000,0.4770,0.4755
0.0800,41.0600,28.8022,4.0215,7.8223,8995.4490,20950.8380,4120.5561,7427.8779,1.0000,1.0000,0.2510,0.0000,0.0000,0.6533,0.9000,1.0000,0.5273,0.5241
0.0800,41.1600,28.8037,4.0070,7.7799,8846.8171,22345.2114,11009.5349,18229.3994,1.0000,1.0000,0.2443,0.0000,0.0000,0.0000,0.9000,1.0000,0.4873,0.4871
0.0800,41.2600,28.7987,3.9874,7.7420,8734.8384,27184.8817,21384.9522,29280.0605,1.0000,1.0000,0.2383,0.0000,0.0000,0.0000,0.9000,1.0000,0.4866,0.4863
0.0800,41.3600,28.7355,3.9228,7.7444,8952.7392,35025.4419,32272.0488,40377.3802,1.0000,1.0000,0.2387,0.0000,0.0000,0.0000,0.9000,1.0000,0.4866,0.4863
0.0800,41.4600,28.6723,3.8582,7.7468,9170.6399,44301.8518,39095.6084,51492.4666,1.0000,1.0000,0.2391,0.0000,0.0000,0.0000,0.9000,1.0000,0.4867,0.4867
0.0800,41.5600,28.5992,3.7868,7.7725,9400.2766,54283.4467,47413.1518,62616.3235,1.0000,1.0000,0.2431,0.0000,0.0000,0.0000,0.9000,1.0000,0.4872,0.4870
0.0800,41.6600,28.5195,3.7107,7.8137,9637.7373,64644.8565,56707.6058,73745.3975,1.0000,1.0000,0.2497,0.0000,0.0000,0.0000,0.4000,1.0000,0.4280,0.4284
0.0800,41.7600,,,,,75168.5508,66571.5103,84878.0150,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.4000,1.0000,0.3580,0.4263
0.0800,41.8600,,,,,85756.2681,76786.1506,96013.2945,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.4000,1.0000,0.3580,0.4263
0.1800,33.9600,,,,,6379.5646,3805.3262,3748.2571,0.5000,0.5000,0.5000,0.5000,0.0000,0.6883,0.6000,1.0000,0.4233,0.4906
0.1800,34.0600,22.6603,0.8290,7.4295,22281.6022,2577.9793,354.2013,90.3703,1.0000,1.0000,0.1887,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0010
0.1800,34.1600,22.3118,0.7067,7.3876,22933.9277,3009.2614,431.7296,160.0526,1.0000,1.0000,0.1821,0.0000,0.0000,1.0000,0.6000,0.0000,0.0000,0.0010
0.1800,34.2600,21.9925,0.5931,7.3669,23458.9542,802.4167,272.1711,517.3241,1.0000,1.0000,0.1788,0.0000,0.7485,1.0000,0.3000,0.3967,0.2448,0.2408
0.1800,34.3600,21.9355,0.5588,7.5368,22838.2879,941.1304,156.1942,165.4997,1.0000,1.0000,0.2057,0.0000,0.6618,1.0000,0.2000,0.0000,0.0000,0.0026
0.1800,34.4600,21.8785,0.5244,7.7068,22217.6216,87.6545,102.7746,412.0593,1.0000,1.0000,0.2327,0.0000,1.0000,1.0000,0.6000,0.2651,0.1882,0.1848
0.1800,34.5600,21.6150,0.4967,7.9613,22114.6447,3694.7820,174.7844,29.8584,1.0000,1.0000,0.2731,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0026
0.1800,34.6600,21.2138,0.4734,8.2722,22356.7941,1819.3362,134.2816,67.5796,1.0000,1.0000,0.3224,0.0000,0.1129,1.0000,1.0000,0.0000,0.0000,0.0017
0.1800,34.7600,20.7784,0.4569,8.5835,22682.8271,1870.7932,168.6846,47.3889,1.0000,1.0000,0.3719,0.0000,0.0808,1.0000,1.0000,0.0000,0.0000,0.0016
0.1800,34.8600,20.0357,0.5005,8.8980,23763.8127,2225.7605,1627.7567,1710.5076,1.0000,1.0000,0.4218,0.0000,0.0000,0.9302,1.0000,1.0000,0.5764,0.5736
0.1800,34.9600,19.2930,0.5441,9.2126,24844.7982,1963.8263,731.8230,1415.6849,0.9293,1.0000,0.4717,0.0000,0.0226,1.0000,1.0000,1.0000,0.5756,0.5770
0.1800,35.0600,18.5760,0.6825,9.4743,29205.4449,1437.8293,738.6489,3753.2702,0.8576,1.0000,0.5132,0.0000,0.3514,1.0000,1.0000,1.0000,0.6305,0.6269
0.1800,35.1600,17.8761,0.8842,9.7008,35752.5325,2213.0060,381.3133,5048.3003,0.7876,1.0000,0.5492,0.0000,0.0000,1.0000,0.6000,1.0000,0.5012,0.5094
0.1800,35.2600,17.2144,1.0800,9.9016,42143.1777,604.4113,212.5666,1687.4497,0.7214,1.0000,0.5810,0.0000,0.8722,1.0000,1.0000,1.0000,0.7129,0.7156
0.1800,35.3600,16.8967,1.2224,9.8711,47125.8417,2091.7448,448.1215,793.5677,0.6897,1.0000,0.5762,0.0000,0.0000,1.0000,1.0000,0.7420,0.3939,0.3973
0.1800,35.4600,16.5790,1.3648,9.8405,52108.5058,8096.1586,192.6184,15.9167,0.6579,1.0000,0.5713,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0045
0.1800,35.5600,17.0813,1.3142,9.8873,46348.2729,898.5277,608.8496,998.1967,0.7081,1.0000,0.5788,0.0000,0.6884,1.0000,1.0000,0.9977,0.6714,0.6572
0.1800,35.6600,18.1303,1.1349,9.9855,33426.1087,2400.6209,371.7614,569.0651,0.8130,1.0000,0.5943,0.0000,0.0000,1.0000,1.0000,0.4613,0.2584,0.2502
0.1800,35.7600,19.1870,0.9619,10.0909,21741.5746,3734.0869,40.2696,3908.3778,0.9187,1.0000,0.6111,0.0000,0.0000,1.0000,1.0000,1.0000,0.5854,0.5867
0.1800,35.8600,20.3134,0.8460,10.2618,21195.7118,1145.1421,597.7716,4118.9243,1.0000,1.0000,0.6382,0.0000,0.5343,1.0000,0.9000,1.0000,0.7014,0.6877
0.1800,35.9600,21.4398,0.7302,10.4326,20649.8490,4927.5194,1703.7260,5223.7433,1.0000,1.0000,0.6653,0.0000,0.0000,0.9218,0.4000,1.0000,0.5331,0.5304
0.1800,36.0600,21.0023,0.8035,10.6194,26320.7922,2881.0344,753.4104,5010.1428,1.0000,1.0000,0.6949,0.0000,0.0000,1.0000,0.4000,1.0000,0.5414,0.5373
0.1800,36.1600,19.5221,1.0030,10.8168,36136.2726,4550.1012,1138.1404,252.8938,0.9522,1.0000,0.7263,0.0000,0.0000,0.9847,0.4000,0.0661,0.0353,0.0380
0.1800,36.2600,18.1585,1.2104,11.0090,44044.8476,3013.0889,681.0142,52.6251,0.8159,1.0000,0.7568,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0028
0.1800,36.3600,17.8439,1.4889,11.1541,34791.2737,8836.9579,174.5265,8417.6869,0.7844,1.0000,0.7798,0.0000,0.0000,1.0000,1.0000,1.0000,0.5761,0.5672
0.1800,36.4600,17.5293,1.7673,11.2992,25537.6999,1004.5301,1074.9486,809.2689,0.7529,1.0000,0.8028,0.0000,0.6222,0.9917,1.0000,0.7616,0.5300,0.5256
0.1800,36.5600,17.6615,1.8253,11.3287,20357.4373,1521.6198,2759.6247,3040.2086,0.7662,1.0000,0.8075,0.0000,0.2990,0.8045,0.3000,1.0000,0.5395,0.5387
0.1800,36.6600,18.0916,1.7365,11.2812,17892.7157,2648.7301,4621.2474,6177.5839,0.8092,1.0000,0.8000,0.0000,0.0000,0.5976,0.4000,1.0000,0.4879,0.4925
0.1800,36.7600,18.4439,1.6486,11.2219,16278.5189,1885.2632,6682.4837,7528.2546,0.8444,1.0000,0.7906,0.0000,0.0717,0.3686,0.4000,1.0000,0.4951,0.4905
0.1800,36.8600,18.0949,1.5694,11.0577,22319.0454,1515.8464,1042.7253,3602.2367,0.8095,1.0000,0.7645,0.0000,0.3026,0.9953,0.4000,1.0000,0.5681,0.5536
0.1800,36.9600,17.7459,1.4903,10.8934,28359.5720,4755.9580,1902.3168,3817.9379,0.7746,1.0000,0.7384,0.0000,0.0000,0.8997,0.8500,1.0000,0.5450,0.5419
0.1800,37.0600,17.6223,1.4364,10.7386,31802.8516,5476.4155,1791.9486,5341.0567,0.7622,1.0000,0.7139,0.0000,0.0000,0.9120,0.4000,1.0000,0.4861,0.4910
0.1800,37.1600,17.6489,1.3993,10.5901,33514.6334,1610.1578,696.1750,7084.6868,0.7649,1.0000,0.6903,0.0000,0.2437,1.0000,0.4000,1.0000,0.5378,0.5366
0.1800,37.2600,17.7098,1.3831,10.4445,34582.3426,2558.9972,1320.6536,7572.1499,0.7710,1.0000,0.6672,0.0000,0.0000,0.9644,0.4000,1.0000,0.4855,0.4905
0.1800,37.3600,18.0791,1.5547,10.3259,29853.3983,282.7175,751.8776,2890.2828,0.8079,1.0000,0.6484,0.0000,1.0000,1.0000,0.4000,1.0000,0.6935,0.6934
0.1800,37.4600,18.4484,1.7264,10.2073,25124.4540,2144.4747,80.2922,1654.7523,0.8448,1.0000,0.6296,0.0000,0.0000,1.0000,0.9000,1.0000,0.5594,0.5537
0.1800,37.5600,19.1886,1.9614,10.1420,20683.6740,2368.0993,67.4080,496.9948,0.9189,1.0000,0.6192,0.0000,0.0000,1.0000,0.3000,0.3712,0.1865,0.1931
0.1800,37.6600,20.1761,2.2386,10.1123,16435.0035,9648.0729,489.3770,1486.8464,1.0000,1.0000,0.6145,0.0000,0.0000,1.0000,0.6000,1.0000,0.5557,0.5509
0.1800,37.7600,21.1403,2.4860,10.0820,12821.5293,3222.2718,792.3427,1924.0780,1.0000,1.0000,0.6097,0.0000,0.0000,1.0000,0.3000,1.0000,0.5192,0.5170
0.1800,37.8600,21.8954,2.4647,10.0468,14924.8217,3146.8507,122.3074,2870.9386,1.0000,1.0000,0.6041,0.0000,0.0000,1.0000,1.0000,1.0000,0.6025,0.5954
0.1800,37.9600,22.6506,2.4433,10.0116,17028.1141,2155.2287,292.6753,1241.2822,1.0000,1.0000,0.5985,0.0000,0.0000,1.0000,0.1000,1.0000,0.4938,0.5079
0.1800,38.0600,23.6800,2.5236,9.8577,16104.2582,7981.3934,1320.9694,3257.1001,1.0000,1.0000,0.5741,0.0000,0.0000,0.9643,0.4000,1.0000,0.5247,0.5230
0.1800,38.1600,24.8922,2.6718,9.6246,13162.3033,2090.9931,868.7396,3526.6079,1.0000,1.0000,0.5371,0.0000,0.0000,1.0000,0.4000,1.0000,0.5224,0.5218
0.1800,38.2600,26.0345,2.8141,9.3929,10585.2666,557.8850,1245.2121,6009.6751,1.0000,1.0000,0.5003,0.0000,0.9013,0.9728,0.4000,1.0000,0.6967,0.6929
0.1800,38.3600,26.5476,2.9043,9.1742,11292.4933,1213.0135,4158.3281,15188.8593,1.0000,1.0000,0.4656,0.0000,0.4919,0.6491,0.4000,1.0000,0.5912,0.5848
0.1800,38.4600,27.0606,2.9944,8.9556,11999.7199,2807.7721,1709.2976,25126.0031,1.0000,1.0000,0.4309,0.0000,0.0000,0.9212,1.0000,1.0000,0.5770,0.5694
0.1800,38.5600,27.2482,3.1756,8.7849,12071.9002,9191.1248,8303.3950,22884.8397,1.0000,1.0000,0.4038,0.0000,0.0000,0.1885,1.0000,1.0000,0.5298,0.5264
0.1800,38.6600,27.2188,3.4175,8.6462,11720.7163,6340.1851,10395.0611,15440.6754,1.0000,1.0000,0.3818,0.0000,0.0000,0.0000,1.0000,1.0000,0.5158,0.5144
0.1800,38.7600,27.2144,3.6502,8.5142,11344.1850,7808.5471,5752.3552,14002.8431,1.0000,1.0000,0.3609,0.0000,0.0000,0.4720,1.0000,1.0000,0.5416,0.5394
0.1800,38.8600,27.4353,3.8003,8.4419,10739.5279,4465.2826,8527.1016,9440.9490,1.0000,1.0000,0.3494,0.0000,0.0000,0.1637,1.0000,1.0000,0.5217,0.5176
0.1800,38.9600,27.6563,3.9504,8.3696,10134.8707,4541.2711,2369.3090,7608.6855,1.0000,1.0000,0.3379,0.0000,0.0000,0.8479,1.0000,1.0000,0.5614,0.5590
0.1800,39.0600,27.8007,4.0490,8.3252,10002.6922,4875.6174,1761.3806,10954.9520,1.0000,1.0000,0.3309,0.0000,0.0000,0.9154,0.3000,1.0000,0.4806,0.4813
0.1800,39.1600,27.8942,4.1132,8.2996,10185.4996,7243.9395,7362.3039,10925.6855,1.0000,1.0000,0.3268,0.0000,0.0000,0.2931,0.3000,1.0000,0.4428,0.4447
0.1800,39.2600,27.9869,4.1728,8.2748,10349.9166,6198.2180,12850.5907,10535.8706,1.0000,1.0000,0.3229,0.0000,0.0000,0.0000,0.3000,1.0000,0.4247,0.4278
0.1800,39.3600,28.0735,4.1906,8.2584,10348.8208,7484.9672,5290.1183,7990.0457,1.0000,1.0000,0.3203,0.0000,0.0000,0.5233,0.4000,1.0000,0.4678,0.4684
0.1800,39.4600,28.1600,4.2084,8.2420,10347.7250,9082.3605,6450.5878,3279.5649,1.0000,1.0000,0.3177,0.0000,0.0000,0.3944,0.4000,1.0000,0.4598,0.4623
0.1800,39.5600,28.2822,4.2633,8.2185,9909.3028,10032.2611,6495.8735,13698.2738,1.0000,1.0000,0.3139,0.0000,0.0000,0.3893,0.4000,1.0000,0.4590,0.4583
0.1800,39.6600,28.4281,4.3430,8.1902,9179.3298,4836.5420,4706.6282,4712.8778,1.0000,1.0000,0.3094,0.0000,0.0000,0.5882,0.4000,1.0000,0.4704,0.4725
0.1800,39.7600,28.5612,4.4163,8.1668,8522.1851,2538.6344,3975.7792,2541.4176,1.0000,1.0000,0.3057,0.0000,0.0000,0.6694,0.3000,1.0000,0.4628,0.4642
0.1800,39.8600,28.5790,4.4313,8.1868,8520.4949,4788.4594,3949.3258,3568.3277,1.0000,1.0000,0.3089,0.0000,0.0000,0.6723,0.3000,1.0000,0.4634,0.4648
0.1800,39.9600,28.5968,4.4463,8.2068,8518.8048,2642.2795,5509.7556,4877.5781,1.0000,1.0000,0.3121,0.0000,0.0000,0.4989,0.3000,1.0000,0.4534,0.4545
0.1800,40.0600,28.6402,4.4018,8.2125,8380.8191,2782.9435,4803.7757,3099.6521,1.0000,1.0000,0.3130,0.0000,0.0000,0.5774,0.3000,1.0000,0.4582,0.4619
0.1800,40.1600,28.7005,4.3177,8.2085,8151.9697,8038.1087,2122.2408,3309.4873,1.0000,1.0000,0.3123,0.0000,0.0000,0.8753,0.3000,1.0000,0.4760,0.4769
0.1800,40.2600,28.7590,4.2289,8.2009,7959.1724,1517.9421,1110.7174,1520.0855,1.0000,1.0000,0.3111,0.0000,0.3013,0.9877,0.3000,1.0000,0.5429,0.5379
0.1800,40.3600,28.8008,4.0984,8.1606,8090.8441,5775.2746,1196.1049,2615.5428,1.0000,1.0000,0.3047,0.0000,0.0000,0.9782,0.4000,1.0000,0.4933,0.4907
0.1800,40.4600,28.8427,3.9679,8.1203,8222.5159,4038.2270,3072.0846,3165.5442,1.0000,1.0000,0.2983,0.0000,0.0000,0.7698,0.4000,1.0000,0.4800,0.4791
0.1800,40.5600,28.8747,3.9485,8.0667,8253.8757,14908.0127,4569.3287,2055.7500,1.0000,1.0000,0.2898,0.0000,0.0000,0.6034,0.4000,1.0000,0.4690,0.4717
0.1800,40.6600,28.9002,4.0031,8.0043,8218.3610,13439.5105,1073.2867,2657.2687,1.0000,1.0000,0.2799,0.0000,0.0000,0.9919,0.4000,1.0000,0.4911,0.4879
0.1800,40.7600,28.9225,4.0514,7.9430,8218.8880,15650.7858,860.5447,2640.4490,1.0000,1.0000,0.2702,0.0000,0.0000,1.0000,0.3000,1.0000,0.4784,0.4769
0.1800,40.8600,28.9169,4.0433,7.8924,8543.7902,19977.9359,1404.0235,1436.6142,1.0000,1.0000,0.2622,0.0000,0.0000,0.9551,0.3000,1.0000,0.4748,0.4727
0.1800,40.9600,28.9112,4.0351,7.8419,8868.6923,13835.2894,6698.7064,4119.3604,1.0000,1.0000,0.2541,0.0000,0.0000,0.3668,0.9000,1.0000,0.5105,0.5116
0.1800,41.0600,28.9063,4.0250,7.8017,8892.0539,9910.4082,5646.5640,7450.9569,1.0000,1.0000,0.2478,0.0000,0.0000,0.4837,0.9000,1.0000,0.5168,0.5159
0.1800,41.1600,28.9019,4.0137,7.7684,8714.3883,11869.1487,12614.7353,18411.7436,1.0000,1.0000,0.2425,0.0000,0.0000,0.0000,0.9000,1.0000,0.4871,0.4869
0.1800,41.2600,28.8915,3.9973,7.7385,8575.4556,19507.9667,18026.9091,29504.0664,1.0000,1.0000,0.2377,0.0000,0.0000,0.0000,0.9000,1.0000,0.4865,0.4862
0.1800,41.3600,28.8279,3.9354,7.7390,8785.1186,29466.8834,23414.4828,40620.9520,1.0000,1.0000,0.2378,0.0000,0.0000,0.0000,0.9000,1.0000,0.4865,0.4863
0.1800,41.4600,28.7644,3.8734,7.7395,8994.7815,39979.1157,31931.0696,51747.1050,1.0000,1.0000,0.2379,0.0000,0.0000,0.0000,0.9000,1.0000,0.4865,0.4863
0.1800,41.5600,28.6941,3.8018,7.7550,9233.3412,50569.2936,41702.4164,62878.0687,1.0000,1.0000,0.2404,0.0000,0.0000,0.0000,0.9000,1.0000,0.4868,0.4867
0.1800,41.6600,28.6194,3.7238,7.7804,9491.1653,61354.6994,52026.8445,74012.0865,1.0000,1.0000,0.2444,0.0000,0.0000,0.0000,0.4000,1.0000,0.4273,0.4281
0.1800,41.7600,,,,,72248.3917,62631.9315,85148.3381,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.4000,1.0000,0.3580,0.4263
0.1800,41.8600,,,,,83208.2492,73396.5674,96286.3984,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.4000,1.0000,0.3580,0.4263
0.2800,33.9600,,,,,5764.1954,8593.4166,8163.6816,0.5000,0.5000,0.5000,0.5000,0.0000,0.1563,0.4000,1.0000,0.3674,0.4439
0.2800,34.0600,22.4195,0.7711,7.6154,22054.1013,261.2792,185.6191,514.5379,1.0000,1.0000,0.2182,0.0000,1.0000,1.0000,1.0000,0.3932,0.2973,0.2682
0.2800,34.1600,22.0924,0.6614,7.6220,22958.3066,2251.3363,530.4488,391.2987,1.0000,1.0000,0.2193,0.0000,0.0000,1.0000,0.4000,0.2391,0.1158,0.1224
0.2800,34.2600,21.7937,0.5602,7.6484,23631.1695,8973.3347,215.8229,2009.5559,1.0000,1.0000,0.2234,0.0000,0.0000,1.0000,0.4000,1.0000,0.4848,0.4805
0.2800,34.3600,21.7498,0.5359,7.8528,22221.9523,2192.0994,62.3749,946.9707,1.0000,1.0000,0.2559,0.0000,0.0000,1.0000,0.4000,0.9337,0.4563,0.4558
0.2800,34.4600,21.7059,0.5115,8.0572,20812.7351,2527.5257,29.9338,111.8594,1.0000,1.0000,0.2883,0.0000,0.0000,1.0000,0.3000,0.0000,0.0000,0.0025
0.2800,34.5600,21.4416,0.4966,8.3240,20238.8435,796.2988,70.6822,45.9746,1.0000,1.0000,0.3307,0.0000,0.7523,1.0000,0.6000,0.0000,0.0000,0.0013
0.2800,34.6600,21.0304,0.4879,8.6324,20221.8356,2320.3174,434.6685,16.4792,1.0000,1.0000,0.3796,0.0000,0.0000,1.0000,0.4000,0.0000,0.0000,0.0020
0.2800,34.7600,20.5673,0.4867,8.9422,20371.6931,956.9113,115.5750,21.3309,1.0000,1.0000,0.4288,0.0000,0.6519,1.0000,0.3000,0.0000,0.0000,0.0015
0.2800,34.8600,19.6380,0.5533,9.2649,22023.3394,1489.5892,788.1082,1222.5857,0.9638,1.0000,0.4800,0.0000,0.3190,1.0000,1.0000,1.0000,0.6434,0.6334
0.2800,34.9600,18.7087,0.6199,9.5876,23674.9858,89.1449,294.1149,33.9205,0.8709,1.0000,0.5312,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0053
0.2800,35.0600,17.9190,0.7647,9.8302,27999.0150,543.9218,1729.1513,3155.4742,0.7919,1.0000,0.5697,0.0000,0.9100,0.9190,0.3000,1.0000,0.6457,0.6534
0.2800,35.1600,17.2225,0.9617,10.0196,34104.6328,803.7638,447.3347,6567.0329,0.7223,1.0000,0.5998,0.0000,0.7476,1.0000,1.0000,1.0000,0.6904,0.6796
0.2800,35.2600,16.6080,1.1511,10.1742,40050.9086,432.8863,250.8591,258.1703,0.6608,1.0000,0.6243,0.0000,0.9794,1.0000,0.3000,0.0727,0.0467,0.0448
0.2800,35.3600,16.7315,1.2722,10.0168,44563.1054,2706.2576,187.4029,60.8204,0.6731,1.0000,0.5993,0.0000,0.0000,1.0000,0.3000,0.0000,0.0000,0.0000
0.2800,35.4600,16.8549,1.3934,9.8595,49075.3023,1683.0246,476.0920,2170.7104,0.6855,1.0000,0.5744,0.0000,0.1981,1.0000,0.9000,1.0000,0.5574,0.5494
0.2800,35.5600,17.6760,1.3144,9.8221,43737.4082,5363.4987,458.5391,396.9643,0.7676,1.0000,0.5684,0.0000,0.0000,1.0000,1.0000,0.2462,0.1347,0.1375
0.2800,35.6600,18.9622,1.1019,9.8649,31832.7868,2157.2225,3068.2806,2408.7767,0.8962,1.0000,0.5752,0.0000,0.0000,0.7702,1.0000,1.0000,0.5624,0.5640
0.2800,35.7600,20.2234,0.8988,9.9164,21136.5342,2108.3147,308.2938,5170.7193,1.0000,1.0000,0.5834,0.0000,0.0000,1.0000,1.0000,1.0000,0.6000,0.5930
0.2800,35.8600,21.2600,0.7803,10.0472,21315.6012,919.2510,1065.6927,10971.1341,1.0000,1.0000,0.6041,0.0000,0.6755,0.9927,0.3000,1.0000,0.6532,0.6458
0.2800,35.9600,22.2965,0.6619,10.1779,21494.6681,3246.3019,2944.0686,10318.7249,1.0000,1.0000,0.6249,0.0000,0.0000,0.7840,0.3000,1.0000,0.5080,0.5071
0.2800,36.0600,21.8079,0.7506,10.3454,25816.3529,2630.1638,350.9042,1493.3189,1.0000,1.0000,0.6515,0.0000,0.0000,1.0000,0.4000,1.0000,0.5362,0.5335
0.2800,36.1600,20.3024,0.9775,10.5374,32899.7830,965.4760,1613.9111,6370.0390,1.0000,1.0000,0.6819,0.0000,0.6466,0.9318,0.4000,1.0000,0.6651,0.6527
0.2800,36.2600,18.9127,1.2130,10.7258,38458.1136,3623.0963,227.6025,4550.5491,0.8913,1.0000,0.7118,0.0000,0.0000,1.0000,1.0000,1.0000,0.5915,0.5869
0.2800,36.3600,18.5647,1.5262,10.8810,30290.5496,6301.7375,144.4525,8489.8228,0.8565,1.0000,0.7365,0.0000,0.0000,1.0000,1.0000,1.0000,0.5868,0.5800
0.2800,36.4600,18.2166,1.8394,11.0363,22122.9855,2083.5161,525.2846,816.8258,0.8217,1.0000,0.7611,0.0000,0.0000,1.0000,0.6000,0.7710,0.4118,0.4251
0.2800,36.5600,18.2197,1.9064,11.0830,18339.8820,1532.6144,1074.8936,808.9590,0.8220,1.0000,0.7685,0.0000,0.2921,0.9917,0.6000,0.7612,0.4514,0.4615
0.2800,36.6600,18.4569,1.8093,11.0573,17479.7522,379.4063,1707.4096,4065.7562,0.8457,1.0000,0.7645,0.0000,1.0000,0.9214,0.9000,1.0000,0.7711,0.7576
0.2800,36.7600,18.6466,1.7124,11.0180,17222.3990,2665.9809,5959.4550,5225.1742,0.8647,1.0000,0.7582,0.0000,0.0000,0.4489,0.4000,1.0000,0.4861,0.4906
0.2800,36.8600,18.4088,1.6180,10.8569,22390.0355,2949.3474,2907.8940,1716.0108,0.8409,1.0000,0.7326,0.0000,0.0000,0.7880,0.4000,1.0000,0.4982,0.5043
0.2800,36.9600,18.1710,1.5235,10.6957,27557.6720,5231.8074,1124.9384,4681.4927,0.8171,1.0000,0.7071,0.0000,0.0000,0.9861,0.4000,1.0000,0.5018,0.5035
0.2800,37.0600,18.4181,1.4373,10.5584,28804.8122,5216.5132,1892.9239,9625.0860,0.8418,1.0000,0.6853,0.0000,0.0000,0.9008,0.4000,1.0000,0.4995,0.5011
