lat,lon,temp_c,wind_ms,solar_wm2,precip_mm,elevation_m,water_dist_m,road_dist_m,building_dist_m,s_temperature,s_wind,s_solar,s_precipitation,s_water,s_road,s_land_cover,s_building,s_elevation,suitability,ml_suitability
-1.1200,35.1600,19.5475,1.8971,8.3580,235.2123,1667.0000,45.4188,268.9894,562.4847,0.9548,1.0000,0.3361,0.0000,1.0000,1.0000,0.4000,0.6041,1.0000,0.3920,0.3937
-1.1200,35.2600,19.5382,2.0752,8.5736,230.0903,2008.0000,1903.1393,920.3410,1224.5633,0.9538,1.0000,0.3703,0.0000,0.4387,1.0000,0.4000,1.0000,1.0000,0.5841,0.5853
-1.1200,35.3600,19.3526,2.3273,8.8581,218.9596,1860.0000,720.2216,553.9085,386.0988,0.9353,1.0000,0.4154,0.0000,0.9119,1.0000,0.4000,0.3102,1.0000,0.1986,0.2040
-1.1200,35.4600,19.1670,2.5794,9.1425,207.8288,1954.0000,544.0082,206.2396,406.7645,0.9167,1.0000,0.4606,0.0000,0.9824,1.0000,0.6500,0.3446,1.0000,0.2390,0.2330
-1.1200,35.5600,18.8323,2.7530,9.4636,207.9507,1942.0000,504.1117,346.9596,439.1640,0.8832,1.0000,0.5115,0.0000,0.9984,1.0000,0.6500,0.3986,1.0000,0.2758,0.2672
-1.1200,35.6600,18.3982,2.8744,9.8090,215.5742,1917.0000,1110.0602,6.0570,9.8956,0.8398,1.0000,0.5663,0.0000,0.7560,1.0000,0.3000,0.0000,1.0000,0.0000,0.0044
-1.1200,35.7600,17.9952,2.9599,10.1487,222.1606,1904.0000,2551.0424,89.6296,139.6941,0.7995,1.0000,0.6203,0.0000,0.1796,1.0000,0.9000,0.0000,1.0000,0.0000,0.0055
-1.1200,35.8600,17.8733,2.7220,10.4359,219.4128,1845.0000,193.0821,154.6351,10.9585,0.7873,1.0000,0.6658,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0043
-1.1200,35.9600,17.7513,2.4842,10.7231,216.6649,1802.0000,69.7391,255.2055,371.8653,0.7751,1.0000,0.7114,0.0000,1.0000,1.0000,0.9000,0.2864,1.0000,0.2089,0.2096
-1.1200,36.0600,18.0854,2.1987,10.9102,209.5203,2005.0000,528.7949,76.6972,105.5609,0.8085,1.0000,0.7411,0.0000,0.9885,1.0000,0.6500,0.0000,1.0000,0.0000,0.0020
-1.1200,36.1600,18.7236,1.8813,11.0305,199.4447,1984.0000,499.3155,72.9869,251.0191,0.8724,1.0000,0.7602,0.0000,1.0000,1.0000,0.6500,0.0850,1.0000,0.0603,0.0523
-1.1200,36.2600,19.2582,1.6047,11.1462,190.6851,1681.0000,242.3739,236.3617,104.6826,0.9258,1.0000,0.7786,0.0000,1.0000,1.0000,0.4000,0.0000,1.0000,0.0000,0.0118
-1.1200,36.3600,18.8608,1.6950,11.2212,193.7699,1822.0000,816.5523,77.5724,108.1620,0.8861,1.0000,0.7905,0.0000,0.8734,1.0000,0.4000,0.0000,1.0000,0.0000,0.0049
-1.1200,36.4600,18.4634,1.7854,11.2961,196.8546,1562.0000,1442.3558,1213.4903,555.1881,0.8463,1.0000,0.8023,0.0000,0.6231,0.9763,0.4000,0.5920,1.0000,0.3648,0.3943
-1.1200,36.5600,18.1937,1.8694,11.2698,194.8178,1805.0000,4846.7566,873.0045,1118.2403,0.8194,1.0000,0.7982,0.0000,0.0000,1.0000,0.3000,1.0000,1.0000,0.5181,0.5205
-1.1200,36.6600,18.0093,1.9493,11.1761,189.3667,2224.0000,117.2730,63.0576,103.1081,0.8009,1.0000,0.7833,0.0000,1.0000,1.0000,0.6500,0.0000,1.0000,0.0000,0.0032
-1.1200,36.7600,17.8897,2.0137,11.0795,183.9392,1949.0000,434.6362,68.2588,811.4650,0.7890,1.0000,0.7680,0.0000,1.0000,1.0000,0.9000,1.0000,1.0000,0.7370,0.7216
-1.1200,36.8600,18.3541,1.9395,10.9572,178.7231,1643.0000,138.8192,10.6235,38.6529,0.8354,1.0000,0.7486,0.0000,1.0000,1.0000,0.9000,0.0000,1.0000,0.0000,0.0070
-1.1200,36.9600,18.8185,1.8653,10.8349,173.5071,1542.0000,757.9506,12.6560,73.9291,0.8818,1.0000,0.7292,0.0000,0.8968,1.0000,0.4000,0.0000,1.0000,0.0000,0.0037
-1.1200,37.0600,19.3711,1.7909,10.7405,168.3111,1494.0000,383.2000,490.0763,580.8166,0.9371,1.0000,0.7142,0.0000,1.0000,1.0000,0.6500,0.6347,1.0000,0.4572,0.4623
-1.1200,37.1600,19.9824,1.7162,10.6647,163.1284,1454.0000,306.9946,132.2577,81.0218,0.9982,1.0000,0.7022,0.0000,1.0000,1.0000,0.4000,0.0000,1.0000,0.0000,0.0044
-1.1200,37.2600,20.5736,1.6606,10.5865,157.9852,1639.0000,2705.5122,900.7454,2202.9056,1.0000,1.0000,0.6897,0.0000,0.1178,1.0000,1.0000,1.0000,1.0000,0.6893,0.6789
-1.1200,37.3600,20.9829,1.7770,10.4857,153.1973,1296.0000,559.5661,409.6344,385.8945,1.0000,1.0000,0.6737,0.0000,0.9762,1.0000,0.9000,0.3098,1.0000,0.2395,0.2289
-1.1200,37.4600,21.3923,1.8935,10.3850,148.4094,1201.0000,2845.2609,237.0274,2498.5732,1.0000,1.0000,0.6578,0.0000,0.0619,1.0000,0.3000,1.0000,1.0000,0.5540,0.5496
-1.1200,37.5600,21.6252,2.0382,10.2601,148.9572,1225.0000,4163.5779,56.6909,1593.5171,1.0000,1.0000,0.6379,0.0000,0.0000,1.0000,0.4000,1.0000,1.0000,0.5630,0.5598
-1.1200,37.6600,21.7405,2.2019,10.1191,153.0621,1263.0000,5554.3073,374.6569,2677.7094,1.0000,1.0000,0.6156,0.0000,0.0000,1.0000,0.4000,1.0000,1.0000,0.5612,0.5609
-1.1200,37.7600,21.8602,2.3563,9.9790,157.1187,1199.0000,9292.5991,346.3855,8007.1654,1.0000,1.0000,0.5933,0.0000,0.0000,1.0000,0.4000,1.0000,1.0000,0.5595,0.5586
-1.1200,37.8600,22.0196,2.4267,9.8464,160.7413,1146.0000,6911.1699,547.0857,7867.0519,1.0000,1.0000,0.5723,0.0000,0.0000,1.0000,0.3000,1.0000,1.0000,0.5398,0.5393
-1.1200,37.9600,22.1790,2.4970,9.7139,164.3639,1246.0000,1308.4835,1792.2686,10876.1880,1.0000,1.0000,0.5512,0.0000,0.6766,0.9120,0.3000,1.0000,1.0000,0.6158,0.6146
-1.1200,38.0600,22.7848,2.5025,9.5485,157.6965,1148.0000,598.0005,430.7401,10833.5895,1.0000,1.0000,0.5250,0.0000,0.9608,1.0000,0.3000,1.0000,1.0000,0.6513,0.6478
-1.1200,38.1600,23.6882,2.4646,9.3611,144.1692,787.0000,1056.7710,1152.2335,4551.6810,1.0000,1.0000,0.4953,0.0000,0.7773,0.9831,0.4000,1.0000,1.0000,0.6442,0.6428
-1.1200,38.2600,24.5547,2.4384,9.1790,132.0725,794.0000,2093.9960,815.7773,1786.4231,1.0000,1.0000,0.4664,0.0000,0.3624,1.0000,0.6500,1.0000,1.0000,0.6378,0.6280
-1.1200,38.3600,25.0889,2.5162,9.0443,132.8523,633.0000,8518.0112,426.6367,8297.2425,1.0000,1.0000,0.4450,0.0000,0.0000,1.0000,0.2000,1.0000,1.0000,0.5116,0.5122
-1.1200,38.4600,25.6230,2.5941,8.9095,133.6321,557.0000,10810.6217,1514.6858,8258.1616,1.0000,1.0000,0.4236,0.0000,0.0000,0.9428,1.0000,1.0000,1.0000,0.6516,0.6506
-1.1200,38.5600,26.0349,2.7075,8.7808,130.8949,472.0000,2486.1047,538.8542,3484.6340,1.0000,1.0000,0.4032,0.0000,0.2056,1.0000,0.2000,1.0000,0.9440,0.5273,0.5393
-1.1200,38.6600,26.3653,2.8446,8.6561,125.8131,719.0000,8835.5949,6188.7561,6014.7404,1.0000,1.0000,0.3834,0.0000,0.0000,0.4235,0.2000,1.0000,1.0000,0.4836,0.4935
-1.1200,38.7600,26.6879,2.9776,8.5270,120.9717,408.0000,16492.2811,15280.5417,15850.4446,1.0000,1.0000,0.3629,0.0000,0.0000,0.0000,1.0000,1.0000,0.8160,0.5906,0.5972
-1.1200,38.8600,26.9406,3.0741,8.3578,118.2936,384.0000,12371.8056,13888.0247,13578.4503,1.0000,1.0000,0.3360,0.0000,0.0000,0.0000,1.0000,1.0000,0.7680,0.5837,0.5921
-1.1200,38.9600,27.1934,3.1705,8.1886,115.6155,343.0000,3125.0874,3158.6719,5446.7251,1.0000,1.0000,0.3092,0.0000,0.0000,0.7601,1.0000,1.0000,0.6860,0.6037,0.6039
-1.1200,39.0600,27.3967,3.2677,8.0388,112.6448,323.0000,3024.7388,3038.3498,5080.1906,1.0000,1.0000,0.2854,0.0000,0.0000,0.7735,1.0000,1.0000,0.6460,0.5984,0.5971
-1.1200,39.1600,27.5670,3.3655,7.9019,109.4791,269.0000,3288.4881,2962.2266,4816.3786,1.0000,1.0000,0.2637,0.0000,0.0000,0.7820,1.0000,1.0000,0.5380,0.5862,0.5846
-1.1200,39.2600,27.7332,3.4622,7.7681,106.2172,246.0000,7234.7034,4020.0017,4108.0629,1.0000,1.0000,0.2424,0.0000,0.0000,0.6644,1.0000,1.0000,0.4920,0.5752,0.5718
-1.1200,39.3600,27.8614,3.5490,7.6623,102.0891,203.0000,5117.1815,421.7167,646.7446,1.0000,1.0000,0.2257,0.0000,0.0000,1.0000,0.9000,0.7446,0.4060,0.4174,0.4503
-1.1200,39.4600,27.9896,3.6357,7.5565,97.9610,179.0000,6293.1825,4516.6994,823.6831,1.0000,1.0000,0.2089,0.0000,0.0000,0.6093,0.9000,1.0000,0.3580,0.5389,0.5315
-1.1200,39.5600,28.0998,3.6985,7.4798,94.9153,162.0000,1439.4973,1144.5076,213.9897,1.0000,1.0000,0.1967,0.0000,0.6242,0.9839,0.9000,0.0233,0.3240,0.0146,0.0368
-1.1200,39.6600,28.1979,3.7452,7.4223,92.5911,139.0000,3375.5678,191.6379,2254.7866,1.0000,1.0000,0.1876,0.0000,0.0000,1.0000,0.9000,1.0000,0.2780,0.5448,0.5418
-1.1200,39.7600,28.2889,3.7862,7.3748,90.7403,115.0000,94.9604,774.9670,10024.0830,1.0000,1.0000,0.1800,0.0000,1.0000,1.0000,0.3000,1.0000,0.2300,0.5514,0.5488
-1.1200,39.8600,28.3161,3.7755,7.4161,93.1500,99.0000,826.4240,157.0391,1048.2249,1.0000,1.0000,0.1866,0.0000,0.8694,1.0000,0.6500,1.0000,0.1980,0.5961,0.5903
-1.1200,39.9600,28.3433,3.7647,7.4574,95.5597,87.0000,1664.9091,421.2690,595.3453,1.0000,1.0000,0.1931,0.0000,0.5340,1.0000,0.4000,0.6589,0.1740,0.3353,0.3645
-1.1200,40.0600,28.3187,3.7328,7.5212,100.0386,94.0000,4196.6679,2305.4436,4693.0301,1.0000,1.0000,0.2033,0.0000,0.0000,0.8550,0.4000,1.0000,0.1880,0.4413,0.4448
-1.1200,40.1600,28.2595,3.6868,7.6000,105.8969,102.0000,6705.0593,5648.5002,6608.3087,1.0000,1.0000,0.2158,0.0000,0.0000,0.4835,0.4000,1.0000,0.2040,0.4290,0.4304
-1.1200,40.2600,28.1983,3.6453,7.6789,111.2765,95.0000,13118.6892,10869.4940,17686.1501,1.0000,1.0000,0.2283,0.0000,0.0000,0.0000,0.4000,1.0000,0.1900,0.4093,0.4126
-1.1200,40.3600,28.1194,3.6439,7.7595,112.3477,87.0000,4616.7091,8764.8629,28803.0139,1.0000,1.0000,0.2411,0.0000,0.0000,0.1372,0.4000,1.0000,0.1740,0.4142,0.4143
-1.1200,40.4600,28.0406,3.6425,7.8400,113.4188,89.0000,10758.2458,6645.5790,36767.3958,1.0000,1.0000,0.2539,0.0000,0.0000,0.3727,0.4000,1.0000,0.1780,0.4250,0.4228
-1.1200,40.5600,27.9482,3.6269,7.9177,115.0486,88.0000,4346.0993,979.8636,25644.2091,1.0000,1.0000,0.2662,0.0000,0.0000,1.0000,0.4000,1.0000,0.1760,0.4509,0.4475
-1.1200,40.6600,27.8469,3.6019,7.9934,117.0510,94.0000,1906.5651,3881.5419,14529.8453,1.0000,1.0000,0.2782,0.0000,0.4374,0.6798,0.4000,1.0000,0.1880,0.4927,0.4877
-1.1200,40.7600,27.7477,3.5760,8.0716,119.0673,96.0000,2545.0133,1303.6270,3514.1927,1.0000,1.0000,0.2906,0.0000,0.1820,0.9663,0.3000,1.0000,0.1920,0.4569,0.4549
-1.1200,40.8600,27.6676,3.5433,8.1718,121.2095,82.0000,1608.5373,2927.3468,7824.1385,1.0000,1.0000,0.3065,0.0000,0.5566,0.7859,1.0000,1.0000,0.1640,0.6191,0.6137
-1.1200,40.9600,27.5875,3.5105,8.2720,123.3518,85.0000,3749.7216,2078.5986,10418.8513,1.0000,1.0000,0.3224,0.0000,0.0000,0.8802,0.3000,1.0000,0.1700,0.4320,0.4354
-1.1200,41.0600,27.5359,3.4889,8.3482,131.6113,66.0000,1538.3108,748.7712,3350.2805,1.0000,1.0000,0.3345,0.0000,0.5847,1.0000,0.3000,1.0000,0.1320,0.5041,0.5130
-1.1200,41.1600,27.5033,3.4747,8.4083,143.9489,69.0000,4004.9669,375.2161,4039.6104,1.0000,1.0000,0.3440,0.0000,0.0000,1.0000,0.3000,1.0000,0.1380,0.4353,0.4432
-1.1200,41.2600,27.4730,3.4650,8.4536,155.3465,,1527.0427,1461.0891,4134.3323,1.0000,1.0000,0.3512,0.0000,0.5892,0.9488,0.9000,1.0000,0.5000,0.6488,0.6124
-1.1200,41.3600,27.4635,3.4961,8.3649,158.2838,,3811.0455,12057.3803,14669.4520,1.0000,1.0000,0.3372,0.0000,0.0000,0.0000,0.9000,1.0000,0.5000,0.5390,0.5234
-1.1200,41.4600,27.4540,3.5271,8.2762,161.2210,,9220.6524,16236.3160,25657.8302,1.0000,1.0000,0.3231,0.0000,0.0000,0.0000,0.9000,1.0000,0.5000,0.5378,0.5184
-1.1200,41.5600,27.3554,3.7565,8.0953,159.3981,,13988.4685,23745.5576,36735.6028,1.0000,1.0000,0.2944,0.0000,0.0000,0.0000,0.9000,1.0000,0.5000,0.5355,0.5147
-1.1200,41.6600,27.1974,4.1181,7.8528,154.4017,,22169.5131,33258.7014,47841.3318,1.0000,1.0000,0.2559,0.0000,0.0000,0.0000,1.0000,1.0000,0.5000,0.5505,0.5173
-1.1200,41.7600,,,,,,32159.1524,42608.9696,58959.7513,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,1.0000,1.0000,0.5000,0.5100,0.5062
-1.1200,41.8600,,,,,,42697.7414,52227.9851,64371.5220,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,1.0000,1.0000,0.5000,0.5100,0.5062
-1.0200,34.1600,22.7456,0.8618,7.3998,214.6227,1161.0000,158.3582,14.1415,32.3884,1.0000,1.0000,0.1840,0.0000,1.0000,1.0000,0.3000,0.0000,1.0000,0.0000,0.0022
-1.0200,34.2600,22.4027,0.6961,7.3192,202.7195,1230.0000,2462.6608,260.9316,211.5921,1.0000,1.0000,0.1712,0.0000,0.2149,1.0000,0.3000,0.0193,1.0000,0.0103,0.0175
-1.0200,34.3600,21.7996,0.7922,7.3609,219.7362,1293.0000,859.3094,27.2941,140.1039,1.0000,1.0000,0.1778,0.0000,0.8563,1.0000,0.6500,0.0000,1.0000,0.0000,0.0003
-1.0200,34.4600,21.1965,0.8884,7.4026,236.7529,1464.0000,2546.7783,89.9574,75.2603,1.0000,1.0000,0.1844,0.0000,0.1813,1.0000,1.0000,0.0000,1.0000,0.0000,0.0011
-1.0200,34.5600,20.6071,1.0062,7.4710,250.3045,1481.0000,476.1652,54.4276,45.9168,1.0000,1.0000,0.1953,0.0000,1.0000,1.0000,0.6500,0.0000,1.0000,0.0000,0.0010
-1.0200,34.6600,20.0269,1.1385,7.5572,261.5460,1565.0000,441.9324,939.8151,1119.3733,1.0000,1.0000,0.2090,0.0000,1.0000,1.0000,0.6500,1.0000,1.0000,0.6937,0.6893
-1.0200,34.7600,19.4856,1.2679,7.6496,271.8623,1826.0000,2798.1301,81.2294,77.2961,0.9486,1.0000,0.2236,0.0000,0.0807,1.0000,1.0000,0.0000,1.0000,0.0000,0.0030
-1.0200,34.8600,19.2948,1.3722,7.7981,273.8509,1697.0000,4062.0771,252.4375,789.7895,0.9295,1.0000,0.2472,0.0000,0.0000,1.0000,0.8500,0.9830,1.0000,0.5871,0.5862
-1.0200,34.9600,19.1040,1.4764,7.9466,275.8394,1749.0000,1443.2796,699.7969,1153.9816,0.9104,1.0000,0.2708,0.0000,0.6227,1.0000,0.4000,1.0000,1.0000,0.5887,0.5952
-1.0200,35.0600,19.0776,1.6116,8.1341,270.8896,1838.0000,336.4935,167.4867,120.2463,0.9078,1.0000,0.3005,0.0000,1.0000,1.0000,0.6500,0.0000,1.0000,0.0000,0.0035
-1.0200,35.1600,19.1606,1.7674,8.3476,261.3143,1807.0000,291.7690,42.1233,35.7462,0.9161,1.0000,0.3344,0.0000,1.0000,1.0000,0.3000,0.0000,1.0000,0.0000,0.0023
-1.0200,35.2600,19.2271,1.9310,8.5680,251.0781,1713.0000,317.6289,83.1847,82.3517,0.9227,1.0000,0.3694,0.0000,1.0000,1.0000,0.6500,0.0000,1.0000,0.0000,0.0035
-1.0200,35.3600,19.1452,2.1648,8.8515,234.8941,1811.0000,3052.3652,1843.3563,171.4327,0.9145,1.0000,0.4144,0.0000,0.0000,0.9063,1.0000,0.0000,1.0000,0.0000,0.0152
-1.0200,35.4600,19.0632,2.3985,9.1350,218.7101,1976.0000,1628.3539,3.7739,758.4305,0.9063,1.0000,0.4594,0.0000,0.5487,1.0000,0.6500,0.9307,1.0000,0.5947,0.5957
-1.0200,35.5600,18.6457,2.5617,9.4588,225.5570,1991.0000,603.1127,375.9366,689.3215,0.8646,1.0000,0.5108,0.0000,0.9588,1.0000,0.6500,0.8155,1.0000,0.5571,0.5600
-1.0200,35.6600,18.0046,2.6779,9.8094,247.7577,1983.0000,314.1278,37.2184,63.6670,0.8005,1.0000,0.5664,0.0000,1.0000,1.0000,0.3000,0.0000,1.0000,0.0000,0.0017
-1.0200,35.7600,17.3791,2.7595,10.1556,268.3285,1999.0000,623.0184,406.4845,375.8056,0.7379,1.0000,0.6213,0.0000,0.9508,1.0000,0.6500,0.2930,1.0000,0.1943,0.1952
-1.0200,35.8600,16.8949,2.5308,10.4615,274.2295,2010.0000,512.0005,42.4946,81.2015,0.6895,1.0000,0.6699,0.0000,0.9952,1.0000,0.6500,0.0000,1.0000,0.0000,0.0011
-1.0200,35.9600,16.4106,2.3021,10.7675,280.1306,2076.0000,563.3121,111.4033,52.5134,0.6411,1.0000,0.7185,0.0000,0.9747,1.0000,0.6500,0.0000,1.0000,0.0000,0.0012
-1.0200,36.0600,16.6664,2.0362,10.9903,265.2382,2162.0000,106.2288,222.1505,418.3410,0.6666,1.0000,0.7538,0.0000,1.0000,1.0000,0.6500,0.3639,1.0000,0.2416,0.2345
-1.0200,36.1600,17.4155,1.7456,11.1577,236.4835,2197.0000,1008.6587,43.7096,34.3369,0.7415,1.0000,0.7804,0.0000,0.7965,1.0000,1.0000,0.0000,1.0000,0.0000,0.0012
-1.0200,36.2600,18.0628,1.4928,11.3197,210.3789,1701.0000,291.6157,40.1207,55.2917,0.8063,1.0000,0.8061,0.0000,1.0000,1.0000,0.9000,0.0000,1.0000,0.0000,0.0023
-1.0200,36.3600,17.7936,1.5812,11.4340,208.1242,1635.0000,1015.9010,1351.4112,250.3836,0.7794,1.0000,0.8242,0.0000,0.7936,0.9610,0.9000,0.0840,1.0000,0.0599,0.0767
-1.0200,36.4600,17.5244,1.6696,11.5483,205.8696,1707.0000,294.1023,594.3555,101.5889,0.7524,1.0000,0.8424,0.0000,1.0000,1.0000,0.1000,0.0000,1.0000,0.0000,0.0208
-1.0200,36.5600,17.3200,1.7179,11.5288,203.8681,1745.0000,548.7916,315.0265,236.0243,0.7320,1.0000,0.8393,0.0000,0.9805,1.0000,0.4000,0.0600,1.0000,0.0383,0.0496
-1.0200,36.6600,17.1589,1.7394,11.4202,202.0354,2382.0000,2024.0636,172.3641,203.1886,0.7159,1.0000,0.8220,0.0000,0.3904,1.0000,1.0000,0.0053,0.8829,0.0035,0.0086
-1.0200,36.7600,17.0767,1.7499,11.3063,200.0510,1979.0000,60.2981,175.7488,296.7783,0.7077,1.0000,0.8040,0.0000,1.0000,1.0000,0.7000,0.1613,1.0000,0.1107,0.1035
-1.0200,36.8600,17.7059,1.6601,11.1456,196.7014,1717.0000,28.1505,205.3377,135.3663,0.7706,1.0000,0.7785,0.0000,1.0000,1.0000,0.3000,0.0000,1.0000,0.0000,0.0067
-1.0200,36.9600,18.3351,1.5702,10.9849,193.3518,1608.0000,1209.8612,215.4383,515.2913,0.8335,1.0000,0.7530,0.0000,0.7161,1.0000,0.6500,0.5255,1.0000,0.3503,0.3640
-1.0200,37.0600,19.0659,1.5026,10.8576,188.7075,1514.0000,269.0231,18.7679,133.8851,0.9066,1.0000,0.7328,0.0000,1.0000,1.0000,0.6500,0.0000,1.0000,0.0000,0.0031
-1.0200,37.1600,19.8644,1.4498,10.7526,183.2000,1475.0000,1744.6396,52.8200,1943.1741,0.9864,1.0000,0.7161,0.0000,0.5021,1.0000,0.6500,1.0000,1.0000,0.6716,0.6599
-1.0200,37.2600,20.6307,1.4192,10.6476,177.5846,1367.0000,38.5636,341.9909,25.6647,1.0000,1.0000,0.6994,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0187
-1.0200,37.3600,21.1075,1.5883,10.5420,170.9977,1325.0000,3178.5011,30.2491,269.9862,1.0000,1.0000,0.6827,0.0000,0.0000,1.0000,0.3000,0.1166,1.0000,0.0640,0.0648
-1.0200,37.4600,21.5843,1.7574,10.4364,164.4109,1067.0000,897.2727,1010.0623,1412.6353,1.0000,1.0000,0.6659,0.0000,0.8411,0.9989,1.0000,1.0000,1.0000,0.7742,0.7591
-1.0200,37.5600,21.8358,1.9414,10.3193,161.8062,1133.0000,3513.4879,511.9352,1338.6015,1.0000,1.0000,0.6473,0.0000,0.0000,1.0000,0.6500,1.0000,1.0000,0.6088,0.6083
-1.0200,37.6600,21.9372,2.1351,10.1945,161.8565,1184.0000,5911.9728,168.7051,395.7355,1.0000,1.0000,0.6275,0.0000,0.0000,1.0000,0.4000,0.3262,1.0000,0.1834,0.1846
-1.0200,37.7600,22.0474,2.3186,10.0710,161.5000,1135.0000,2293.8129,266.9023,342.7063,1.0000,1.0000,0.6079,0.0000,0.2825,1.0000,0.3000,0.2378,1.0000,0.1371,0.1466
-1.0200,37.8600,22.2362,2.4087,9.9581,157.4835,1093.0000,515.6448,7.2995,7202.1146,1.0000,1.0000,0.5900,0.0000,0.9937,1.0000,0.3000,1.0000,1.0000,0.6604,0.6545
-1.0200,37.9600,22.4250,2.4988,9.8452,153.4670,1158.0000,1108.7826,161.7612,3621.5731,1.0000,1.0000,0.5721,0.0000,0.7565,1.0000,0.3000,1.0000,1.0000,0.6305,0.6260
-1.0200,38.0600,23.0072,2.5389,9.6761,145.1702,1055.0000,1382.1035,10.8060,4329.6891,1.0000,1.0000,0.5452,0.0000,0.6472,1.0000,0.3000,1.0000,1.0000,0.6153,0.6149
-1.0200,38.1600,23.8517,2.5457,9.4694,134.0199,827.0000,537.0015,49.5275,2250.6166,1.0000,1.0000,0.5125,0.0000,0.9852,1.0000,0.6500,1.0000,1.0000,0.7162,0.7136
-1.0200,38.2600,24.6592,2.5578,9.2686,124.3689,811.0000,589.7100,1207.5053,4208.0525,1.0000,1.0000,0.4806,0.0000,0.9641,0.9769,0.6500,1.0000,1.0000,0.7102,0.7122
-1.0200,38.3600,25.1338,2.6174,9.1203,128.2122,621.0000,7152.3198,195.2225,7622.9125,1.0000,1.0000,0.4571,0.0000,0.0000,1.0000,0.2000,1.0000,1.0000,0.5126,0.5139
-1.0200,38.4600,25.6085,2.6769,8.9721,132.0555,558.0000,3316.2423,481.2329,9022.6781,1.0000,1.0000,0.4335,0.0000,0.0000,1.0000,0.2000,1.0000,1.0000,0.5107,0.5125
-1.0200,38.5600,26.0146,2.7686,8.8339,130.1051,503.0000,5556.1341,1333.9015,4540.2981,1.0000,1.0000,0.4116,0.0000,0.0000,0.9629,0.2000,1.0000,1.0000,0.5074,0.5123
-1.0200,38.6600,26.3751,2.8817,8.7024,124.2922,468.0000,15978.1302,9013.7937,11044.1522,1.0000,1.0000,0.3907,0.0000,0.0000,0.1096,0.2000,1.0000,0.9360,0.4652,0.4832
-1.0200,38.7600,26.7264,2.9914,8.5663,118.7188,432.0000,24240.5703,7993.9659,20533.4317,1.0000,1.0000,0.3691,0.0000,0.0000,0.2229,0.2000,1.0000,0.8640,0.4608,0.4804
-1.0200,38.8600,26.9950,3.0700,8.3897,115.3009,372.0000,18480.8437,11132.1666,13787.3528,1.0000,1.0000,0.3411,0.0000,0.0000,0.0000,1.0000,1.0000,0.7440,0.5817,0.5902
-1.0200,38.9600,27.2637,3.1485,8.2131,111.8831,334.0000,8210.1900,1011.2773,5390.3853,1.0000,1.0000,0.3131,0.0000,0.0000,0.9987,1.0000,1.0000,0.6680,0.6118,0.6066
-1.0200,39.0600,27.4733,3.2365,8.0554,108.6498,291.0000,4717.4984,5373.1301,3812.3189,1.0000,1.0000,0.2880,0.0000,0.0000,0.5141,1.0000,1.0000,0.5820,0.5818,0.5812
-1.0200,39.1600,27.6435,3.3307,7.9102,105.5397,253.0000,2108.4730,423.1758,4046.6154,1.0000,1.0000,0.2650,0.0000,0.3566,1.0000,1.0000,1.0000,0.5060,0.6346,0.6113
-1.0200,39.2600,27.8085,3.4266,7.7686,102.3821,225.0000,1176.4845,3528.4170,2715.9365,1.0000,1.0000,0.2425,0.0000,0.7294,0.7191,1.0000,1.0000,0.4500,0.6607,0.6574
-1.0200,39.3600,27.9266,3.5387,7.6584,98.7976,206.0000,1751.1865,417.0126,1049.1823,1.0000,1.0000,0.2250,0.0000,0.4995,1.0000,0.4000,1.0000,0.4120,0.5311,0.5236
-1.0200,39.4600,28.0446,3.6507,7.5482,95.2131,176.0000,3439.3096,110.9535,4985.7771,1.0000,1.0000,0.2076,0.0000,0.0000,1.0000,1.0000,1.0000,0.3520,0.5718,0.5605
-1.0200,39.5600,28.1448,3.7432,7.4705,92.6390,155.0000,5579.5651,1163.7348,253.1020,1.0000,1.0000,0.1952,0.0000,0.0000,0.9818,1.0000,0.0885,0.3100,0.0501,0.0701
-1.0200,39.6600,28.2329,3.8225,7.4143,90.7385,158.0000,6944.8766,3190.0097,9540.3471,1.0000,1.0000,0.1863,0.0000,0.0000,0.7567,1.0000,1.0000,0.3160,0.5568,0.5474
-1.0200,39.7600,28.3150,3.8925,7.3682,89.2617,123.0000,3524.2784,3289.6224,12300.9327,1.0000,1.0000,0.1790,0.0000,0.0000,0.7456,0.3000,1.0000,0.2460,0.4227,0.4260
-1.0200,39.8600,28.3421,3.8784,7.4116,91.5980,95.0000,2816.1266,1194.2423,3611.1397,1.0000,1.0000,0.1859,0.0000,0.0735,0.9784,0.3000,1.0000,0.1900,0.4358,0.4361
-1.0200,39.9600,28.3692,3.8644,7.4551,93.9344,95.0000,5887.5495,1422.6529,4398.3179,1.0000,1.0000,0.1928,0.0000,0.0000,0.9530,0.4000,1.0000,0.1900,0.4445,0.4472
-1.0200,40.0600,28.3481,3.8114,7.5198,98.5330,113.0000,10411.1681,509.5880,12912.0453,1.0000,1.0000,0.2030,0.0000,0.0000,1.0000,0.4000,1.0000,0.2260,0.4508,0.4512
